time_s,EMG1_mV,EMG2_mV,AX_g,AY_g,AZ_g,GX_dps,GY_dps,GZ_dps
154.915,-0.013529,9.889412,0.03,0.98,0.287,-0.12,-0.24,-0.3
154.92,-0.009932,-0.021662,0.029,0.98,0.29,-0.24,-0.43,-0.37
154.925,33.671299,-0.020191,0.029,0.98,0.29,-0.24,-0.43,-0.37
154.93,60.962189,0.261906,0.031,0.98,0.289,-0.37,-0.49,-0.24
154.935,-0.013447,2.40424,0.031,0.98,0.289,-0.37,-0.49,-0.24
154.94,-0.016267,-0.020763,0.031,0.98,0.29,-0.24,-0.37,-0.18
154.945,0.002452,-0.020763,0.031,0.98,0.29,-0.24,-0.37,-0.18
154.95,19.004713,0.274658,0.029,0.981,0.288,-0.12,-0.3,-0.24
154.955,-0.01545,2.082743,0.029,0.981,0.288,-0.12,-0.3,-0.24
154.96,-0.014101,-0.003392,0.031,0.98,0.287,-0.24,-0.37,-0.24
154.965,-0.011853,-0.002493,0.031,0.98,0.287,-0.24,-0.37,-0.24
154.97,5.584799,-0.008583,0.032,0.981,0.291,-0.3,-0.43,-0.24
154.975,6.386785,18.225452,0.032,0.981,0.291,-0.3,-0.43,-0.24
154.98,-0.010177,0.00049,0.032,0.981,0.291,-0.3,-0.43,-0.24
154.985,-0.010259,-0.002698,0.029,0.981,0.289,-0.24,-0.3,-0.24
154.99,23.172815,-0.003392,0.029,0.981,0.289,-0.24,-0.3,-0.24
154.995,0.000572,-77.05838,0.03,0.98,0.289,-0.12,-0.24,-0.37
155.0,0.000572,-0.010708,0.03,0.98,0.289,-0.12,-0.24,-0.37
155.005,20.590128,-0.001798,0.031,0.98,0.288,-0.3,-0.43,-0.43
155.01,54.555866,-0.004496,0.031,0.98,0.288,-0.3,-0.43,-0.43
155.015,-0.009482,48.279682,0.034,0.981,0.287,-0.3,-0.43,-0.3
155.02,-0.006866,-0.00045,0.034,0.981,0.287,-0.3,-0.43,-0.3
155.025,1.124382,-0.007888,0.032,0.978,0.289,-0.3,-0.37,-0.3
155.03,53.733036,-0.003147,0.032,0.978,0.289,-0.3,-0.37,-0.3
155.035,0.001226,-129.598297,0.03,0.979,0.288,-0.12,-0.24,-0.24
155.04,-0.002371,-0.018638,0.03,0.979,0.288,-0.12,-0.24,-0.24
155.045,0.090163,-0.011076,0.03,0.981,0.291,-0.24,-0.3,-0.3
155.05,2.2289,-0.013978,0.03,0.981,0.291,-0.24,-0.3,-0.3
155.055,0.001471,39.726856,0.03,0.978,0.288,-0.18,-0.37,-0.37
155.06,0.003188,-0.019741,0.03,0.978,0.288,-0.18,-0.37,-0.37
155.065,-0.002493,-0.017493,0.031,0.98,0.287,-0.18,-0.3,-0.3
155.07,20.355852,-0.017616,0.031,0.98,0.287,-0.18,-0.3,-0.3
155.075,1.668549,39.270401,0.031,0.98,0.291,-0.06,-0.3,-0.3
155.08,0.002125,-0.017616,0.031,0.98,0.291,-0.06,-0.3,-0.3
155.085,0.000817,-0.021785,0.032,0.981,0.289,-0.12,-0.3,-0.24
155.09,34.542274,-0.019414,0.032,0.981,0.289,-0.12,-0.3,-0.24
155.095,12.807328,46.09819,0.029,0.979,0.29,-0.3,-0.3,-0.3
155.1,-0.010259,0.001144,0.029,0.979,0.29,-0.3,-0.3,-0.3
155.105,-0.00891,-0.005313,0.031,0.981,0.292,-0.24,-0.37,-0.24
155.11,64.311218,-0.005313,0.031,0.981,0.292,-0.24,-0.37,-0.24
155.115,53.241268,25.359945,0.03,0.98,0.288,-0.24,-0.49,-0.3
155.12,-0.001349,-0.022357,0.03,0.98,0.288,-0.24,-0.49,-0.3
155.125,-0.001226,-0.019414,0.031,0.98,0.288,-0.24,-0.3,-0.24
155.13,63.213974,-0.017943,0.031,0.98,0.288,-0.24,-0.3,-0.24
155.135,51.883919,34.193394,0.029,0.98,0.289,-0.12,-0.3,-0.37
155.14,0.003515,-0.021212,0.029,0.98,0.289,-0.12,-0.3,-0.37
155.145,-0.001144,-0.02109,0.03,0.98,0.292,-0.24,-0.43,-0.37
155.15,15.723039,-0.017289,0.03,0.98,0.292,-0.24,-0.43,-0.37
155.155,58.703453,25.576155,0.033,0.981,0.291,-0.18,-0.37,-0.3
155.16,8.2e-05,-0.018188,0.033,0.981,0.291,-0.18,-0.37,-0.3
155.165,0.00188,-0.016144,0.031,0.979,0.289,-0.18,-0.3,-0.37
155.17,2.967371,-0.017943,0.031,0.979,0.289,-0.18,-0.3,-0.37
155.175,-0.009155,5.23559,0.031,0.982,0.289,-0.18,-0.24,-0.3
155.18,-0.013774,1.525579,0.031,0.982,0.289,-0.18,-0.24,-0.3
155.185,-0.010054,-0.007357,0.032,0.983,0.29,-0.24,-0.3,-0.3
155.19,7.413646,-0.002248,0.032,0.983,0.29,-0.24,-0.3,-0.3
155.195,8.383206,0.603512,0.031,0.979,0.29,-0.18,-0.37,-0.24
155.2,-0.001144,1.473836,0.031,0.979,0.29,-0.18,-0.37,-0.24
155.205,0.001553,-0.007561,0.03,0.98,0.29,-0.24,-0.43,-0.3
155.21,62.021336,-0.007112,0.03,0.98,0.29,-0.24,-0.43,-0.3
155.215,64.678406,0.689997,0.03,0.981,0.289,-0.3,-0.3,-0.3
155.22,-0.005313,1.436642,0.03,0.981,0.289,-0.3,-0.3,-0.3
155.225,0.000817,-0.019864,0.032,0.981,0.289,-0.24,-0.37,-0.3
155.23,50.307411,-0.019414,0.032,0.981,0.289,-0.24,-0.37,-0.3
155.235,62.259621,-0.022684,0.031,0.98,0.289,-0.24,-0.3,-0.43
155.24,-0.000572,44.967434,0.031,0.98,0.289,-0.24,-0.3,-0.43
155.245,-0.001676,-0.020558,0.031,0.98,0.29,-0.24,-0.37,-0.3
155.25,0.534603,-0.015572,0.031,0.98,0.29,-0.24,-0.37,-0.3
155.255,1.860401,-0.018065,0.032,0.98,0.288,-0.12,-0.43,-0.37
155.26,0.022234,35.335186,0.032,0.98,0.288,-0.12,-0.43,-0.37
155.265,-0.001798,-0.022684,0.028,0.982,0.289,-0.24,-0.43,-0.24
155.27,-0.011281,-0.018719,0.028,0.982,0.289,-0.24,-0.43,-0.24
155.275,2.371706,-0.020436,0.031,0.981,0.285,-0.18,-0.37,-0.24
155.28,0.011608,31.672995,0.031,0.981,0.285,-0.18,-0.37,-0.24
155.285,-0.011076,-0.01827,0.034,0.98,0.29,-0.3,-0.37,-0.3
155.29,-0.012548,-0.019169,0.034,0.98,0.29,-0.3,-0.37,-0.3
155.295,48.63641,-0.017166,0.03,0.982,0.292,-0.24,-0.3,-0.3
155.3,1.183483,33.74168,0.03,0.982,0.292,-0.24,-0.3,-0.3
155.305,0.003188,-0.005518,0.03,0.982,0.289,-0.24,-0.43,-0.37
155.31,-0.000245,-0.003965,0.03,0.982,0.289,-0.24,-0.43,-0.37
155.315,63.182018,-0.00609,0.03,0.981,0.291,-0.24,-0.3,-0.24
155.32,48.248211,-26.507051,0.03,0.981,0.291,-0.24,-0.3,-0.24
155.325,-0.012425,-0.001226,0.029,0.984,0.29,-0.12,-0.3,-0.3
155.33,-0.010627,-0.006213,0.029,0.984,0.29,-0.12,-0.3,-0.3
155.335,64.557846,-0.010831,0.028,0.98,0.292,-0.24,-0.37,-0.24
155.34,55.503925,34.08672,0.028,0.98,0.292,-0.24,-0.37,-0.24
155.345,-0.012057,-0.007807,0.032,0.98,0.29,-0.12,-0.43,-0.12
155.35,-0.007561,-0.004986,0.032,0.98,0.29,-0.12,-0.43,-0.12
155.355,62.881039,-0.010954,0.032,0.981,0.291,-0.18,-0.3,-0.24
155.36,62.703899,38.874435,0.032,0.981,0.291,-0.18,-0.3,-0.24
155.365,-0.01173,-0.003965,0.03,0.981,0.289,-0.24,-0.3,-0.24
155.37,-0.012057,-0.009033,0.03,0.981,0.289,-0.24,-0.3,-0.24
155.375,62.176815,-0.002943,0.031,0.979,0.29,-0.24,-0.3,-0.24
155.38,-0.00282,48.22295,0.031,0.979,0.29,-0.24,-0.3,-0.24
155.385,0.002452,-0.002698,0.032,0.981,0.29,-0.24,-0.37,-0.24
155.39,26.187189,-0.000899,0.032,0.981,0.29,-0.24,-0.37,-0.24
155.395,26.187025,-0.004496,0.03,0.982,0.29,-0.24,-0.37,-0.3
155.4,-0.009482,25.313759,0.03,0.982,0.29,-0.24,-0.37,-0.3
155.405,-0.007234,-0.001226,0.028,0.981,0.29,-0.24,-0.3,-0.3
155.41,-0.001226,-0.003719,0.028,0.981,0.29,-0.24,-0.3,-0.3
155.415,8.596884,-0.005436,0.03,0.98,0.29,-0.18,-0.43,-0.24
155.42,-0.009932,26.224546,0.03,0.98,0.29,-0.18,-0.43,-0.24
155.425,-0.008583,-0.019537,0.031,0.979,0.292,-0.18,-0.43,-0.3
155.43,-0.010259,-0.018188,0.031,0.979,0.292,-0.18,-0.43,-0.3
155.435,11.653274,-0.011403,0.032,0.981,0.291,-0.12,-0.37,-0.3
155.44,0.004087,28.255709,0.032,0.981,0.291,-0.12,-0.37,-0.3
155.445,-0.011526,-0.023256,0.032,0.981,0.291,-0.12,-0.37,-0.3
155.45,-0.006417,-0.022561,0.031,0.982,0.289,-0.12,-0.37,-0.3
155.455,34.726608,-0.019864,0.031,0.982,0.289,-0.12,-0.37,-0.3
155.46,30.0378,27.977127,0.031,0.979,0.29,-0.3,-0.37,-0.3
155.465,-0.013651,0.226838,0.031,0.979,0.29,-0.3,-0.37,-0.3
155.47,-0.012997,-0.007684,0.033,0.981,0.288,-0.12,-0.3,-0.3
155.475,54.097286,-0.007439,0.033,0.981,0.288,-0.12,-0.3,-0.3
155.48,64.731216,0.449835,0.029,0.981,0.289,-0.18,-0.3,-0.37
155.485,0.000327,-0.001921,0.029,0.981,0.289,-0.18,-0.3,-0.37
155.49,0.00376,-0.004741,0.031,0.979,0.29,-0.12,-0.37,-0.3
155.495,46.015549,-0.007888,0.031,0.979,0.29,-0.12,-0.37,-0.3
155.5,64.084465,1.049423,0.029,0.979,0.291,-0.18,-0.37,-0.37
155.505,-0.011853,12.49466,0.029,0.979,0.291,-0.18,-0.37,-0.37
155.51,-0.013202,-0.019741,0.03,0.981,0.29,-0.24,-0.37,-0.37
155.515,2.112007,-0.015,0.03,0.981,0.29,-0.24,-0.37,-0.37
155.52,0.016022,0.700951,0.03,0.981,0.289,-0.24,-0.24,-0.3
155.525,-0.000777,14.871925,0.03,0.981,0.289,-0.24,-0.24,-0.3
155.53,0.002861,-0.004496,0.028,0.981,0.29,-0.24,-0.3,-0.37
155.535,37.032757,-0.008787,0.028,0.981,0.29,-0.24,-0.3,-0.37
155.54,46.305332,-0.007234,0.03,0.978,0.29,-0.24,-0.3,-0.37
155.545,-0.004986,7.246072,0.03,0.978,0.29,-0.24,-0.3,-0.37
155.55,-0.001921,-0.016798,0.03,0.979,0.289,-0.37,-0.3,-0.37
155.555,57.689831,-0.022684,0.03,0.979,0.289,-0.37,-0.3,-0.37
155.56,55.376247,-0.018964,0.032,0.979,0.289,-0.24,-0.3,-0.24
155.565,-0.009932,3.821264,0.032,0.979,0.289,-0.24,-0.3,-0.24
155.57,-0.015123,-0.005191,0.03,0.981,0.289,-0.12,-0.3,-0.37
155.575,56.978989,-0.008706,0.03,0.981,0.289,-0.12,-0.3,-0.37
155.58,66.22271,-0.006539,0.03,0.981,0.288,-0.24,-0.3,-0.3
155.585,0.005068,50.880108,0.03,0.981,0.288,-0.24,-0.3,-0.3
155.59,-0.003147,-0.005313,0.031,0.98,0.289,-0.18,-0.3,-0.24
155.595,13.396209,-0.001676,0.031,0.98,0.289,-0.18,-0.3,-0.24
155.6,32.524517,-0.005967,0.03,0.98,0.29,-0.18,-0.3,-0.3
155.605,-0.008706,46.826691,0.03,0.98,0.29,-0.18,-0.3,-0.3
155.61,-0.010954,-0.00564,0.03,0.981,0.29,-0.18,-0.3,-0.3
155.615,6.366104,-0.006989,0.03,0.981,0.29,-0.18,-0.3,-0.3
155.62,25.735884,-0.00891,0.03,0.981,0.289,-0.3,-0.37,-0.37
155.625,-0.001022,43.882206,0.03,0.981,0.289,-0.3,-0.37,-0.37
155.63,-0.004619,-0.003965,0.032,0.98,0.291,-0.24,-0.24,-0.18
155.635,-0.002044,-0.008133,0.032,0.98,0.291,-0.24,-0.24,-0.18
155.64,16.801561,-0.005886,0.03,0.979,0.29,-0.18,-0.3,-0.3
155.645,-0.009033,50.789124,0.03,0.979,0.29,-0.18,-0.3,-0.3
155.65,-0.011403,-0.004046,0.033,0.979,0.29,-0.24,-0.37,-0.3
155.655,-0.013079,-0.008787,0.033,0.979,0.29,-0.24,-0.37,-0.3
155.66,24.028181,-0.013202,0.032,0.98,0.289,-0.24,-0.3,-0.24
155.665,-0.00609,47.053532,0.032,0.98,0.289,-0.24,-0.3,-0.24
155.67,-0.011526,-0.018719,0.031,0.979,0.291,-0.3,-0.24,-0.3
155.675,-0.010627,-0.012302,0.031,0.979,0.291,-0.3,-0.24,-0.3
155.68,25.185177,-0.016349,0.031,0.979,0.29,-0.18,-0.37,-0.3
155.685,-0.009033,53.626774,0.031,0.979,0.29,-0.18,-0.37,-0.3
155.69,-0.011403,-0.01782,0.033,0.98,0.29,-0.12,-0.37,-0.24
155.695,-0.011403,-0.020885,0.033,0.98,0.29,-0.12,-0.37,-0.24
155.7,46.29953,-0.013447,0.033,0.981,0.289,-0.24,-0.37,-0.24
155.705,25.782394,43.180359,0.033,0.981,0.289,-0.24,-0.37,-0.24
155.71,8.2e-05,-0.005436,0.031,0.979,0.29,-0.24,-0.3,-0.37
155.715,-0.001144,-0.007357,0.031,0.979,0.29,-0.24,-0.3,-0.37
155.72,59.870667,-0.007684,0.029,0.982,0.29,-0.24,-0.24,-0.3
155.725,54.162189,27.222389,0.029,0.982,0.29,-0.24,-0.24,-0.3
155.73,0.0,-0.028202,0.027,0.982,0.287,-0.18,-0.24,-0.24
155.735,0.002698,-0.015572,0.027,0.982,0.287,-0.18,-0.24,-0.24
155.74,61.54731,-0.020763,0.03,0.978,0.288,-0.3,-0.37,-0.37
155.745,66.276993,21.399715,0.03,0.978,0.288,-0.3,-0.37,-0.37
155.75,-0.013774,-0.01827,0.032,0.98,0.291,-0.3,-0.37,-0.3
155.755,-0.011076,-0.021785,0.032,0.98,0.291,-0.3,-0.37,-0.3
155.76,38.005829,-0.019169,0.03,0.98,0.292,-0.24,-0.37,-0.24
155.765,-0.009237,36.393196,0.03,0.98,0.292,-0.24,-0.37,-0.24
155.77,-0.007234,-0.004864,0.03,0.979,0.288,-0.12,-0.3,-0.37
155.775,-0.007561,-0.006335,0.03,0.979,0.288,-0.12,-0.3,-0.37
155.78,2.36296,-0.010177,0.033,0.98,0.288,-0.12,-0.3,-0.3
155.785,0.00139,16.258457,0.033,0.98,0.288,-0.12,-0.3,-0.3
155.79,-0.010504,-0.00282,0.03,0.983,0.292,-0.24,-0.37,-0.24
155.795,-0.011853,-0.003515,0.03,0.983,0.292,-0.24,-0.37,-0.24
155.8,45.864735,-0.007234,0.031,0.981,0.291,-0.3,-0.3,-0.3
155.805,2.820151,16.250366,0.031,0.981,0.291,-0.3,-0.3,-0.3
155.81,-0.010259,-0.018964,0.031,0.979,0.288,-0.12,-0.3,-0.3
155.815,-0.012997,-0.015817,0.031,0.979,0.288,-0.12,-0.3,-0.3
155.82,62.614716,-0.015899,0.033,0.98,0.29,-0.24,-0.43,-0.3
155.825,58.221001,0.117138,0.033,0.98,0.29,-0.24,-0.43,-0.3
155.83,-0.007561,-75.103493,0.033,0.98,0.29,-0.3,-0.37,-0.3
155.835,-0.008338,-0.013529,0.033,0.98,0.29,-0.3,-0.37,-0.3
155.84,25.286295,-0.012752,0.033,0.979,0.292,-0.3,-0.37,-0.3
155.845,56.4515,0.015368,0.033,0.979,0.292,-0.3,-0.37,-0.3
155.85,-0.01455,6.888608,0.03,0.98,0.288,-0.18,-0.24,-0.3
155.855,-0.007561,-0.006417,0.03,0.98,0.288,-0.18,-0.24,-0.3
155.86,32.222969,-0.008256,0.03,0.98,0.288,-0.18,-0.24,-0.3
155.865,61.852783,0.05297,0.03,0.98,0.288,-0.18,-0.24,-0.3
155.87,0.00327,5.753436,0.032,0.98,0.289,-0.24,-0.37,-0.37
155.875,0.000981,-0.020558,0.032,0.98,0.289,-0.24,-0.37,-0.37
155.88,0.193814,-0.021785,0.032,0.981,0.29,-0.3,-0.43,-0.3
155.885,2.651351,0.056076,0.032,0.981,0.29,-0.3,-0.43,-0.3
155.89,-0.011403,26.778194,0.031,0.981,0.289,-0.18,-0.37,-0.18
155.895,-0.008011,-0.019414,0.031,0.981,0.289,-0.18,-0.37,-0.18
155.9,-0.00936,-0.016594,0.029,0.98,0.292,-0.24,-0.3,-0.24
155.905,20.681517,-0.015245,0.029,0.98,0.292,-0.24,-0.3,-0.24
155.91,5.655589,-25.449209,0.032,0.981,0.289,-0.3,-0.24,-0.24
155.915,-0.011403,-0.002125,0.032,0.981,0.289,-0.3,-0.24,-0.24
155.92,-0.010708,-0.00936,0.029,0.98,0.29,-0.24,-0.37,-0.3
155.925,25.340816,-0.01218,0.029,0.98,0.29,-0.24,-0.37,-0.3
155.93,12.26308,-139.795517,0.029,0.98,0.289,-0.3,-0.37,-0.3
155.935,-0.00282,-0.021335,0.029,0.98,0.289,-0.3,-0.37,-0.3
155.94,0.003597,-0.021662,0.029,0.98,0.288,-0.24,-0.37,-0.24
155.945,49.4818,-0.018638,0.029,0.98,0.288,-0.24,-0.37,-0.24
155.95,-0.00282,60.507534,0.028,0.981,0.288,-0.18,-0.43,-0.37
155.955,-0.001349,-0.017493,0.028,0.981,0.288,-0.18,-0.43,-0.37
155.96,36.989597,-0.018964,0.03,0.981,0.288,-0.12,-0.37,-0.24
155.965,43.043926,-0.013529,0.03,0.981,0.288,-0.12,-0.37,-0.24
155.97,-0.007112,48.919735,0.031,0.98,0.292,-0.24,-0.3,-0.24
155.975,-0.008583,-0.015245,0.031,0.98,0.292,-0.24,-0.3,-0.24
155.98,13.742311,-0.01545,0.031,0.98,0.292,-0.24,-0.3,-0.24
155.985,31.05714,-0.012875,0.031,0.981,0.292,-0.3,-0.3,-0.3
155.99,0.001144,44.275478,0.031,0.981,0.292,-0.3,-0.3,-0.3
155.995,-0.006417,-0.015123,0.03,0.982,0.289,-0.24,-0.37,-0.37
156.0,0.00139,-0.011076,0.03,0.982,0.289,-0.24,-0.37,-0.37
156.005,17.152651,-0.01545,0.029,0.982,0.291,-0.18,-0.3,-0.3
156.01,-0.013079,-131.642456,0.029,0.982,0.291,-0.18,-0.3,-0.3
156.015,-0.009482,-0.004414,0.031,0.981,0.29,-0.24,-0.3,-0.3
156.02,-0.005886,-0.004046,0.031,0.981,0.29,-0.24,-0.3,-0.3
156.025,2.362224,-0.006989,0.031,0.981,0.289,-0.3,-0.37,-0.3
156.03,0.715828,44.114605,0.031,0.981,0.289,-0.3,-0.37,-0.3
156.035,-0.012875,-0.006539,0.031,0.982,0.289,-0.18,-0.3,-0.3
156.04,-0.008011,-0.009237,0.031,0.982,0.289,-0.18,-0.3,-0.3
156.045,59.185982,-0.009237,0.03,0.983,0.289,-0.24,-0.3,-0.3
156.05,1.349831,48.15012,0.03,0.983,0.289,-0.24,-0.3,-0.3
156.055,-0.002616,-0.00609,0.03,0.979,0.288,-0.24,-0.3,-0.24
156.06,-0.000777,-0.007888,0.03,0.979,0.288,-0.24,-0.3,-0.24
156.065,58.13615,-0.006866,0.03,0.982,0.29,-0.24,-0.37,-0.3
156.07,62.915535,15.079062,0.03,0.982,0.29,-0.24,-0.37,-0.3
156.075,-0.012425,-0.003719,0.031,0.981,0.29,-0.3,-0.37,-0.3
156.08,-0.010381,-0.008133,0.031,0.981,0.29,-0.3,-0.37,-0.3
156.085,54.45647,-0.006866,0.031,0.98,0.291,-0.18,-0.3,-0.3
156.09,62.450653,23.322161,0.031,0.98,0.291,-0.18,-0.3,-0.3
156.095,-0.002248,-0.005886,0.032,0.982,0.288,-0.18,-0.3,-0.37
156.1,-0.004169,-0.00609,0.032,0.982,0.288,-0.18,-0.3,-0.37
156.105,10.312271,-0.009237,0.03,0.982,0.288,-0.24,-0.37,-0.3
156.11,-0.011853,15.174294,0.03,0.982,0.288,-0.24,-0.37,-0.3
156.115,-0.004619,0.906863,0.029,0.981,0.292,-0.18,-0.37,-0.24
156.12,0.055422,-0.018065,0.029,0.981,0.292,-0.18,-0.37,-0.24
156.125,1.12806,-0.019291,0.031,0.981,0.289,-0.18,-0.37,-0.3
156.13,0.517437,-0.071689,0.031,0.981,0.289,-0.18,-0.37,-0.3
156.135,-0.010054,-0.009727,0.03,0.981,0.286,-0.18,-0.37,-0.3
156.14,-0.01173,-0.017166,0.03,0.981,0.286,-0.18,-0.37,-0.3
156.145,54.214344,-0.012629,0.032,0.981,0.288,-0.18,-0.37,-0.3
156.15,4.031345,6.066104,0.032,0.981,0.288,-0.18,-0.37,-0.3
156.155,-0.010831,0.006458,0.032,0.98,0.29,-0.18,-0.3,-0.18
156.16,-0.011158,-0.020191,0.032,0.98,0.29,-0.18,-0.3,-0.18
156.165,62.451721,-0.016022,0.031,0.981,0.29,-0.24,-0.3,-0.24
156.17,61.509296,0.043488,0.031,0.981,0.29,-0.24,-0.3,-0.24
156.175,-0.023256,1.202202,0.029,0.982,0.291,-0.24,-0.37,-0.3
156.18,-0.008787,-0.013774,0.029,0.982,0.291,-0.24,-0.37,-0.3
156.185,6.609127,-0.01782,0.03,0.979,0.289,-0.24,-0.43,-0.37
156.19,17.510361,-0.021458,0.03,0.979,0.289,-0.24,-0.43,-0.37
156.195,-0.009155,14.082446,0.03,0.98,0.29,-0.24,-0.43,-0.37
156.2,-0.010504,-0.016267,0.03,0.98,0.29,-0.24,-0.43,-0.37
156.205,2.917017,-0.021539,0.031,0.982,0.291,-0.24,-0.3,-0.37
156.21,7.225881,-0.021907,0.031,0.982,0.291,-0.24,-0.3,-0.37
156.215,-0.012425,9.772845,0.029,0.979,0.291,-0.18,-0.43,-0.3
156.22,-0.009237,-0.00327,0.029,0.979,0.291,-0.18,-0.43,-0.3
156.225,-0.010831,-0.003515,0.03,0.98,0.289,-0.18,-0.43,-0.24
156.23,3.564508,-0.003147,0.03,0.98,0.289,-0.18,-0.43,-0.24
156.235,0.005313,33.004925,0.031,0.981,0.291,-0.3,-0.3,-0.24
156.24,0.000245,-0.008011,0.031,0.981,0.291,-0.3,-0.3,-0.24
156.245,-0.002125,-0.008011,0.032,0.98,0.292,-0.24,-0.24,-0.3
156.25,61.200222,-0.004292,0.032,0.98,0.292,-0.24,-0.24,-0.3
156.255,-0.009809,14.616721,0.03,0.98,0.29,-0.12,-0.3,-0.3
156.26,-0.015899,-0.008338,0.03,0.98,0.29,-0.12,-0.3,-0.3
156.265,61.440548,-0.00609,0.033,0.981,0.29,-0.18,-0.3,-0.3
156.27,68.559021,-0.007888,0.033,0.981,0.29,-0.18,-0.3,-0.3
156.275,-0.012302,52.428738,0.03,0.98,0.292,-0.24,-0.37,-0.3
156.28,-0.010504,-0.019169,0.03,0.98,0.292,-0.24,-0.37,-0.3
156.285,15.738569,-0.018638,0.032,0.981,0.29,-0.24,-0.37,-0.37
156.29,32.213078,-0.017616,0.032,0.981,0.29,-0.24,-0.37,-0.37
156.295,0.00188,47.531647,0.031,0.98,0.289,-0.12,-0.3,-0.24
156.3,0.000245,-0.005068,0.031,0.98,0.289,-0.12,-0.3,-0.24
156.305,3.947476,-0.00891,0.03,0.982,0.29,-0.12,-0.37,-0.24
156.31,9.861865,-0.008583,0.03,0.982,0.29,-0.12,-0.37,-0.24
156.315,0.000327,51.683563,0.031,0.983,0.29,-0.43,-0.55,-0.24
156.32,-0.000327,-0.002493,0.031,0.983,0.29,-0.43,-0.55,-0.24
156.325,-0.001921,-0.006335,0.028,0.981,0.288,-0.37,-0.43,-0.37
156.33,31.450163,-0.008011,0.028,0.981,0.288,-0.37,-0.43,-0.37
156.335,-9.178285,52.86116,0.028,0.98,0.288,-0.12,-0.37,-0.37
156.34,-0.008338,-0.018964,0.028,0.98,0.288,-0.12,-0.37,-0.37
156.345,-0.00609,-0.019659,0.031,0.982,0.291,-0.06,-0.37,-0.3
156.35,66.744804,-0.015123,0.031,0.982,0.291,-0.06,-0.37,-0.3
156.355,15.749849,48.335022,0.03,0.981,0.291,-0.3,-0.43,-0.37
156.36,-0.012302,-0.004414,0.03,0.981,0.291,-0.3,-0.43,-0.37
156.365,-0.010954,-0.005436,0.03,0.981,0.291,-0.3,-0.37,-0.3
156.37,36.584064,-0.004414,0.03,0.981,0.291,-0.3,-0.37,-0.3
156.375,42.756599,51.131222,0.031,0.979,0.29,-0.24,-0.24,-0.37
156.38,-0.013324,-0.007807,0.031,0.979,0.29,-0.24,-0.24,-0.37
156.385,-0.007234,-0.005436,0.029,0.982,0.289,-0.24,-0.3,-0.3
156.39,32.70705,-0.00846,0.029,0.982,0.289,-0.24,-0.3,-0.3
156.395,51.429913,8.729063,0.029,0.982,0.289,-0.24,-0.3,-0.24
156.4,0.001717,-0.013447,0.029,0.982,0.289,-0.24,-0.3,-0.24
156.405,-0.004292,-0.016594,0.03,0.981,0.288,-0.49,-0.37,-0.3
156.41,33.498081,-0.015572,0.03,0.981,0.288,-0.49,-0.37,-0.3
156.415,8.2e-05,22.924559,0.03,0.981,0.289,-0.18,-0.37,-0.18
156.42,-0.001921,0.021907,0.03,0.981,0.289,-0.18,-0.37,-0.18
156.425,-0.003065,-0.01782,0.029,0.979,0.289,-0.18,-0.24,-0.18
156.43,0.676591,-0.013978,0.029,0.979,0.289,-0.18,-0.24,-0.18
156.435,0.203705,6.207357,0.031,0.981,0.289,-0.3,-0.37,-0.3
156.44,-0.012548,0.021253,0.031,0.981,0.289,-0.3,-0.37,-0.3
156.445,-0.011853,-0.020885,0.031,0.983,0.291,-0.24,-0.3,-0.37
156.45,42.998886,-0.019537,0.031,0.983,0.291,-0.24,-0.3,-0.37
156.455,33.233971,0.00376,0.031,0.983,0.291,-0.24,-0.3,-0.37
156.46,-0.011853,6.092835,0.031,0.981,0.29,-0.18,-0.3,-0.24
156.465,-0.011076,-0.006662,0.031,0.981,0.29,-0.18,-0.3,-0.24
156.47,39.40855,-0.006417,0.028,0.981,0.289,-0.24,-0.37,-0.3
156.475,54.129986,-0.008583,0.028,0.981,0.289,-0.24,-0.37,-0.3
156.48,0.004087,29.50197,0.031,0.983,0.289,-0.3,-0.37,-0.3
156.485,-0.00327,-0.005763,0.031,0.983,0.289,-0.3,-0.37,-0.3
156.49,25.733839,-0.010954,0.031,0.98,0.29,-0.18,-0.3,-0.24
156.495,53.579849,-0.011076,0.031,0.98,0.29,-0.18,-0.3,-0.24
156.5,-0.010259,22.998701,0.029,0.978,0.29,-0.12,-0.3,-0.37
