time_s,EMG1_mV,EMG2_mV,AX_g,AY_g,AZ_g,GX_dps,GY_dps,GZ_dps
164.18,8.906938,-0.016717,0.226,0.96,0.167,35.79,-152.87,-10.12
164.185,0.005232,28.496607,0.226,0.96,0.167,35.79,-152.87,-10.12
164.19,-0.001921,-0.008338,0.115,1.418,0.62,-83.54,-220.85,-28.9
164.195,0.096948,-0.006335,0.16,1.412,1.021,19.57,-207.93,-121.52
164.2,2.643667,-0.00846,0.16,1.412,1.021,19.57,-207.93,-121.52
164.205,-0.010831,40.072144,0.339,0.723,1.028,170.0,-115.12,-216.65
164.21,-0.009155,-0.002616,0.339,0.723,1.028,170.0,-115.12,-216.65
164.215,5.026899,-0.005068,0.178,0.114,0.618,147.87,-15.24,-214.15
164.22,66.830795,-0.007234,0.178,0.114,0.618,147.87,-15.24,-214.15
164.225,0.003924,9.87666,-0.037,-0.13,0.189,-5.49,-11.04,-124.02
164.23,-0.004414,-0.016144,-0.037,-0.13,0.189,-5.49,-11.04,-124.02
164.235,26.628605,-0.011158,-0.221,-0.204,0.093,-41.52,-83.23,9.21
164.24,42.092354,3.299577,-0.221,-0.204,0.093,-41.52,-83.23,9.21
164.245,-0.010381,0.174931,0.275,-0.066,0.092,-96.71,-157.93,168.29
164.25,-0.011608,-0.005967,0.275,-0.066,0.092,-96.71,-157.93,168.29
164.255,43.151257,-0.004046,0.366,0.356,0.214,-302.87,-225.06,290.3
164.26,15.779359,-23.949787,0.366,0.356,0.214,-302.87,-225.06,290.3
164.265,-0.001022,-0.001676,0.495,0.581,0.39,-364.57,-287.32,331.77
164.27,-0.002125,-0.009033,0.692,0.407,0.465,-265.67,-343.6,331.22
164.275,59.521049,-0.005068,0.692,0.407,0.465,-265.67,-343.6,331.22
164.28,1.424626,46.737267,0.954,0.283,0.54,-227.2,-410.98,354.45
164.285,0.001553,-0.005967,0.954,0.283,0.54,-227.2,-410.98,354.45
164.29,0.002125,-0.00327,0.993,0.539,0.942,-290.18,-475.12,358.11
164.295,2.764157,-0.007234,0.993,0.539,0.942,-290.18,-475.12,358.11
164.3,0.021417,18.036053,1.457,0.766,1.343,-224.02,-453.35,312.07
164.305,-0.008706,-0.009155,1.457,0.766,1.343,-224.02,-453.35,312.07
164.31,0.000817,-0.007112,1.252,0.854,1.501,-88.72,-380.37,272.56
164.315,6.245286,1.478904,1.252,0.854,1.501,-88.72,-380.37,272.56
164.32,-0.016594,13.126537,0.885,0.73,1.498,-91.28,-288.72,193.78
164.325,-0.007684,-0.005313,0.885,0.73,1.498,-91.28,-288.72,193.78
164.33,0.04782,-0.007357,-0.23,0.367,1.373,-62.38,12.44,-37.44
164.335,0.912503,16.365623,-0.23,0.367,1.373,-62.38,12.44,-37.44
164.34,-0.01218,-0.022806,0.043,0.398,0.793,218.17,341.4,-155.12
164.345,-0.01455,-0.018964,0.043,0.398,0.793,218.17,341.4,-155.12
164.35,1.982199,-0.019087,0.56,0.449,0.559,-42.32,276.1,-87.87
164.355,0.002943,26.207706,0.674,0.349,0.142,-96.83,282.38,-30.12
164.36,-0.011158,-0.004741,0.674,0.349,0.142,-96.83,282.38,-30.12
164.365,-0.007357,-0.00564,0.727,0.361,0.271,-112.07,288.35,-15.43
164.37,12.537658,-0.009237,0.727,0.361,0.271,-112.07,288.35,-15.43
164.375,-0.016471,47.785213,0.686,0.373,0.749,-237.38,280.98,3.17
164.38,-0.011281,-0.019659,0.686,0.373,0.749,-237.38,280.98,3.17
164.385,0.581523,-0.021907,0.561,0.202,0.753,-215.0,265.43,21.16
164.39,6.082943,-0.014673,0.561,0.202,0.753,-215.0,265.43,21.16
164.395,-0.003147,42.641506,0.613,-0.065,0.74,-262.2,189.57,59.39
164.4,0.0,-0.017738,0.613,-0.065,0.74,-262.2,189.57,59.39
164.405,0.420325,-0.018515,0.531,-0.261,0.865,-387.87,98.29,98.23
164.41,7.633373,-0.019659,0.531,-0.261,0.865,-387.87,98.29,98.23
164.415,-0.016144,43.352757,0.493,-0.231,0.849,-421.04,58.48,150.55
164.42,-0.011526,-0.02346,0.493,-0.231,0.849,-421.04,58.48,150.55
164.425,0.004169,-0.019537,0.467,0.11,1.018,-394.02,35.98,181.52
164.43,21.10397,-0.010381,0.467,0.11,1.018,-394.02,35.98,181.52
164.435,-0.00846,8.527565,0.528,0.508,0.893,-233.54,48.72,174.7
164.44,-0.01218,-0.020763,0.528,0.508,0.893,-233.54,48.72,174.7
164.445,2.563068,-0.016144,0.367,0.412,0.948,-223.54,28.9,125.06
164.45,14.380157,-0.014918,0.367,0.412,0.948,-223.54,28.9,125.06
164.455,0.00564,0.081744,0.386,0.385,1.093,-106.04,72.99,94.15
164.46,-0.00045,-0.00936,0.386,0.385,1.093,-106.04,72.99,94.15
164.465,0.379699,-0.006989,0.413,0.333,0.839,49.94,153.29,70.0
164.47,45.449478,5.61202,0.413,0.333,0.839,49.94,153.29,70.0
164.475,0.00327,0.026485,0.381,0.113,0.833,21.52,185.24,45.67
164.48,-0.000572,-0.008787,0.381,0.113,0.833,21.52,185.24,45.67
164.485,0.096294,-0.006785,0.307,0.001,0.878,11.83,231.34,45.24
164.49,-3.559521,10.959599,0.307,0.001,0.878,11.83,231.34,45.24
164.495,0.001553,-2.257838,0.216,-0.086,0.924,15.3,276.1,47.5
164.5,-0.002248,-0.00327,0.216,-0.086,0.924,15.3,276.1,47.5
164.505,0.003842,-0.00564,0.17,0.037,1.129,-1.16,293.66,46.83
164.51,15.364429,2.410453,0.17,0.037,1.129,-1.16,293.66,46.83
164.515,0.003597,0.318554,0.172,0.071,0.973,3.9,305.85,44.15
164.52,0.002044,-0.007357,0.172,0.071,0.973,3.9,305.85,44.15
164.525,-0.000572,-0.009727,0.167,0.145,0.977,4.33,287.07,26.83
164.53,10.893059,0.008256,0.167,0.145,0.977,4.33,287.07,26.83
164.535,-0.011853,4.428864,0.094,0.103,1.006,-9.63,243.54,-0.43
164.54,-0.008583,-0.004169,0.094,0.103,1.006,-9.63,243.54,-0.43
164.545,61.831448,-0.006417,0.064,0.079,1.005,-16.04,199.09,-16.34
164.55,66.883858,0.608989,0.064,0.079,1.005,-16.04,199.09,-16.34
164.555,-0.012057,1.362501,0.008,0.034,1.002,-23.66,170.85,-34.21
164.56,-0.012057,-0.015695,0.008,0.034,1.002,-23.66,170.85,-34.21
164.565,53.41898,-0.012629,-0.149,0.078,1.154,-10.85,144.39,-39.15
164.57,34.736416,1.059886,0.036,0.06,0.91,6.28,30.18,-37.44
164.575,-0.000777,0.573594,0.036,0.06,0.91,6.28,30.18,-37.44
164.58,-0.003515,-0.017289,0.045,0.045,0.992,-8.23,-22.8,-2.62
164.585,58.142281,-0.017616,0.045,0.045,0.992,-8.23,-22.8,-2.62
164.59,51.346291,1.911572,0.05,0.159,1.006,-8.84,-7.8,-1.52
164.595,-0.008706,4.681942,0.05,0.159,1.006,-8.84,-7.8,-1.52
164.6,-0.006335,-0.01827,-0.011,0.052,0.992,1.71,-3.72,-12.07
164.605,27.27356,-0.013324,-0.011,0.052,0.992,1.71,-3.72,-12.07
164.61,58.297024,0.189972,-0.008,-0.004,0.989,3.72,-3.84,-14.45
164.615,0.000981,2.68462,-0.008,-0.004,0.989,3.72,-3.84,-14.45
164.62,0.000981,-0.004741,-0.037,-0.027,0.983,5.24,-5.67,-9.51
164.625,12.73,-0.007357,-0.037,-0.027,0.983,5.24,-5.67,-9.51
164.63,24.418177,0.086812,-0.039,-0.031,0.999,6.28,-9.57,-4.51
164.635,-0.00282,4.400499,-0.039,-0.031,0.999,6.28,-9.57,-4.51
164.64,0.004251,-0.00564,-0.059,-0.023,0.988,-0.06,-3.48,-9.33
164.645,2.862985,-0.006539,-0.059,-0.023,0.988,-0.06,-3.48,-9.33
164.65,5.408069,0.241062,-0.061,0.008,0.989,1.16,2.5,-11.77
164.655,0.007929,2.766119,-0.061,0.008,0.989,1.16,2.5,-11.77
164.66,0.000817,-0.009237,-0.031,0.023,0.99,3.35,-1.16,-13.17
164.665,0.002943,-0.006417,-0.031,0.023,0.99,3.35,-1.16,-13.17
164.67,0.259617,1.251084,-0.036,0.019,0.997,2.68,-2.38,-15.98
164.675,8.2e-05,6.913376,-0.036,0.019,0.997,2.68,-2.38,-15.98
164.68,-0.00327,-0.00282,-0.036,0.019,0.997,2.68,-2.38,-15.98
164.685,66.213966,-0.005313,-0.041,0.018,0.993,-2.32,-2.8,-15.61
164.69,21.521761,0.025504,-0.001,0.044,0.988,-3.23,-3.23,-8.35
164.695,-0.011975,6.727655,-0.001,0.044,0.988,-3.23,-3.23,-8.35
164.7,-0.012752,-0.012997,-0.001,0.044,0.988,-3.23,-3.23,-8.35
164.705,50.62188,-0.008583,-0.007,0.035,0.991,0.24,3.29,-2.62
164.71,56.87019,0.034741,-0.007,0.035,0.991,0.24,3.29,-2.62
164.715,0.002698,21.073723,-0.021,0.026,0.995,0.55,5.67,1.59
164.72,-0.004046,-0.012997,-0.021,0.026,0.995,0.55,5.67,1.59
164.725,2.571406,-0.018719,-0.013,0.031,0.989,-1.34,1.59,1.59
164.73,28.6735,-0.014796,-0.013,0.031,0.989,-1.34,1.59,1.59
164.735,0.002289,45.696995,-0.013,0.032,0.992,0.73,-1.22,1.52
164.74,-0.003065,-0.006539,-0.013,0.032,0.992,0.73,-1.22,1.52
164.745,-0.001349,-0.004169,-0.017,0.029,0.992,0.85,-1.83,0.79
164.75,25.946863,-0.008338,-0.017,0.029,0.992,0.85,-1.83,0.79
164.755,3.1056,29.907091,-0.029,0.024,0.994,-0.12,0.98,-1.52
164.76,-0.001594,-0.004169,-0.029,0.024,0.994,-0.12,0.98,-1.52
164.765,-0.005191,-0.006662,-0.038,0.008,0.995,-3.66,4.63,-4.33
164.77,38.988304,-0.005191,-0.038,0.008,0.995,-3.66,4.63,-4.33
164.775,15.436854,32.869724,-0.024,0.023,0.984,-4.33,3.72,-5.67
164.78,0.000327,0.000245,-0.024,0.023,0.984,-4.33,3.72,-5.67
164.785,0.0,-0.001349,-0.037,0.008,0.987,-0.24,-0.37,-6.71
164.79,64.995087,-0.006866,-0.037,0.008,0.987,-0.24,-0.37,-6.71
164.795,41.514915,30.056274,-0.005,0.037,0.992,-0.06,-1.34,-7.44
164.8,-0.001594,-0.005518,-0.005,0.037,0.992,-0.06,-1.34,-7.44
164.805,-0.000245,-0.009932,-0.014,0.048,0.992,1.04,-1.22,-5.61
164.81,64.037788,-0.005886,-0.014,0.048,0.992,1.04,-1.22,-5.61
164.815,62.876865,10.199711,-0.011,0.039,0.987,1.71,-1.83,-0.49
164.82,0.004251,0.080354,-0.011,0.039,0.987,1.71,-1.83,-0.49
164.825,-0.001022,-0.019864,-0.011,0.04,0.992,2.56,-1.89,5.55
164.83,0.949287,-0.015,-0.011,0.04,0.992,2.56,-1.89,5.55
164.835,-0.011281,36.684444,-0.034,0.034,0.992,-0.49,0.12,6.1
164.84,-0.010831,-0.019169,-0.034,0.034,0.992,-0.49,0.12,6.1
164.845,-0.014101,-0.019537,-0.028,0.032,0.994,-2.99,2.99,2.74
164.85,9.288434,-0.014918,-0.028,0.032,0.994,-2.99,2.99,2.74
164.855,-77.494652,0.440679,-0.012,0.027,0.993,-5.55,5.12,-0.12
164.86,-0.001676,1.848466,-0.012,0.027,0.993,-5.55,5.12,-0.12
164.865,-0.010054,-0.020885,-0.02,0.019,0.987,-4.94,5.61,-0.61
164.87,37.109924,-0.017289,-0.02,0.019,0.987,-4.94,5.61,-0.61
164.875,35.054073,0.324849,-0.011,0.02,0.985,-1.28,2.44,-0.49
164.88,-0.011281,2.346121,-0.011,0.02,0.985,-1.28,2.44,-0.49
164.885,-0.007684,-0.00564,-0.015,0.024,0.988,0.24,0.3,-0.85
164.89,29.248894,-0.007234,-0.015,0.024,0.988,0.24,0.3,-0.85
164.895,62.024689,0.650842,-0.022,0.024,0.99,-0.49,-0.49,-0.98
164.9,0.000654,12.675967,-0.022,0.024,0.99,-0.49,-0.49,-0.98
164.905,0.001471,-0.008583,-0.02,0.027,0.991,-0.43,-0.73,-0.67
164.91,0.398663,-0.006785,-0.02,0.027,0.991,-0.43,-0.73,-0.67
164.915,16.352953,-0.006662,-0.019,0.029,0.994,-1.46,-0.98,0.73
164.92,0.000817,5.845561,-0.019,0.029,0.994,-1.46,-0.98,0.73
164.925,-0.001676,-0.01218,-0.023,0.023,0.99,-2.13,0.12,3.17
164.93,0.158828,-0.017289,-0.023,0.023,0.99,-2.13,0.12,3.17
164.935,2.825383,-0.017616,-0.021,0.03,0.992,-0.06,0.67,8.17
164.94,-0.003965,41.559464,-0.021,0.03,0.992,-0.06,0.67,8.17
164.945,-0.013079,-0.023256,-0.027,0.023,0.994,1.16,1.1,5.43
164.95,-0.010954,-0.020191,-0.027,0.023,0.994,1.16,1.1,5.43
164.955,59.282032,-0.016921,-0.02,0.022,0.996,3.29,2.74,0.3
164.96,48.517555,42.197556,-0.02,0.022,0.996,3.29,2.74,0.3
164.965,-0.010177,0.000654,-0.02,0.022,0.996,3.29,2.74,0.3
164.97,-0.008256,-0.008583,-0.021,0.033,0.987,6.04,4.45,-2.2
164.975,63.708523,-0.00609,-0.021,0.033,0.987,6.04,4.45,-2.2
164.98,30.089624,50.667244,-0.025,0.029,0.987,1.46,2.07,-5.79
164.985,0.002125,-0.022234,-0.025,0.029,0.987,1.46,2.07,-5.79
164.99,-0.001144,-0.018842,-0.022,0.026,0.991,-1.34,0.3,-6.65
164.995,1.251984,-0.019087,-0.022,0.026,0.991,-1.34,0.3,-6.65
165.0,0.04921,7.831028,-0.02,0.028,0.986,-1.83,-0.61,-4.39
165.005,0.002044,0.001798,-0.02,0.028,0.986,-1.83,-0.61,-4.39
165.01,-0.001798,-0.004741,-0.025,0.031,0.989,-3.6,-2.62,-1.89
165.015,7.585962,-0.00564,-0.025,0.031,0.989,-3.6,-2.62,-1.89
165.02,1.382937,3.517832,-0.029,0.028,0.989,-4.51,-3.54,0.3
165.025,-0.00564,0.130217,-0.029,0.028,0.989,-4.51,-3.54,0.3
165.03,-0.00045,-0.017616,-0.024,0.026,0.994,-5.55,-4.15,2.07
165.035,11.846353,-0.01455,-0.024,0.026,0.994,-5.55,-4.15,2.07
165.04,3.710093,3.770501,-0.031,0.022,0.99,-1.95,-0.98,3.84
165.045,0.004251,0.075613,-0.031,0.022,0.99,-1.95,-0.98,3.84
165.05,-0.004414,-0.01827,-0.027,0.041,0.99,-0.85,-0.24,6.77
165.055,49.525043,-0.01782,-0.027,0.041,0.99,-0.85,-0.24,6.77
165.06,65.192413,0.001226,-0.008,0.072,0.996,0.24,0.12,7.07
165.065,-0.009033,26.62141,-0.008,0.072,0.996,0.24,0.12,7.07
165.07,-0.007561,-0.01737,0.1,0.029,1.004,0.06,2.62,-3.23
165.075,4.29554,-0.013651,0.1,0.029,1.004,0.06,2.62,-3.23
165.08,32.695526,-0.016349,0.111,0.007,1.039,10.61,13.66,-17.74
165.085,-0.009155,-144.78096,0.111,0.007,1.039,10.61,13.66,-17.74
165.09,-0.012875,-0.013324,-0.185,0.027,1.005,12.74,28.23,-29.63
165.095,2.807563,-0.014223,-0.185,0.027,1.005,12.74,28.23,-29.63
165.1,9.723145,-0.017738,-0.065,0.009,0.997,3.35,25.67,-26.52
165.105,0.003924,34.779003,-0.065,0.009,0.997,3.35,25.67,-26.52
165.11,0.000327,-0.014673,-0.079,0.014,0.982,-0.24,28.41,-16.28
165.115,-0.004046,-0.017738,-0.079,0.014,0.982,-0.24,28.41,-16.28
165.12,6.034633,-0.01782,-0.031,0.023,0.978,-2.68,23.54,-6.46
165.125,0.530515,27.19198,-0.031,0.023,0.978,-2.68,23.54,-6.46
165.13,0.002698,-0.009605,-0.025,0.004,0.972,-2.5,20.91,1.04
165.135,-0.000777,-0.012057,-0.025,0.004,0.972,-2.5,20.91,1.04
165.14,7.408415,-0.009605,-0.052,0.013,0.982,-1.95,15.55,7.8
165.145,0.319781,25.263487,-0.052,0.013,0.982,-1.95,15.55,7.8
165.15,-0.010381,-0.013447,-0.108,0.032,1.01,-1.83,13.96,7.68
165.155,-0.015123,-0.016717,-0.108,0.032,1.01,-1.83,13.96,7.68
165.16,5.599594,-0.016022,-0.081,0.037,0.954,-1.77,20.37,1.28
165.165,1.617868,23.347012,-0.081,0.037,0.954,-1.77,20.37,1.28
165.17,-0.002125,-0.019659,-0.059,0.028,0.963,-4.57,6.28,-0.18
165.175,0.00139,-0.018719,-0.059,0.028,0.963,-4.57,6.28,-0.18
165.18,64.124023,-0.013978,-0.039,0.043,1.03,-1.1,2.13,-1.83
165.185,42.803928,35.780853,-0.039,0.043,1.03,-1.1,2.13,-1.83
165.19,-0.01173,-0.003515,-0.049,0.002,0.998,-1.04,14.57,-10.18
165.195,-0.007807,-0.009932,-0.049,0.002,0.998,-1.04,14.57,-10.18
165.2,63.93095,-0.011975,-0.03,-0.031,1.014,-1.83,18.48,-11.22
165.205,0.005559,25.430162,-0.03,-0.031,1.014,-1.83,18.48,-11.22
165.21,-0.001226,-0.018392,0.013,-0.055,1.01,-6.1,26.4,-3.78
165.215,34.707069,-0.016022,0.013,-0.055,1.01,-6.1,26.4,-3.78
165.22,55.013138,-0.022234,-0.018,-0.025,0.984,-8.96,31.52,8.96
165.225,-0.010259,47.204918,-0.018,-0.025,0.984,-8.96,31.52,8.96
165.23,-0.011158,-0.018964,-0.05,-0.022,0.909,-8.48,23.6,13.29
165.235,16.085899,-0.018515,-0.05,-0.022,0.909,-8.48,23.6,13.29
165.24,50.241116,-0.017738,-0.044,-0.04,0.922,-2.13,-5.0,17.38
165.245,-0.014673,6.529999,-0.044,-0.04,0.922,-2.13,-5.0,17.38
165.25,-0.012302,-0.019087,-0.076,-0.007,0.913,0.12,-30.3,24.27
165.255,26.426615,-0.022684,-0.076,-0.007,0.913,0.12,-30.3,24.27
165.26,47.243092,-0.007684,-0.103,0.039,1.022,1.52,-46.71,27.32
165.265,0.004251,7.770048,-0.103,0.039,1.022,1.52,-46.71,27.32
165.27,-0.000123,-0.008706,-0.096,-0.034,1.09,-1.52,-35.91,26.46
165.275,3.231975,-0.007807,-0.096,-0.034,1.09,-1.52,-35.91,26.46
165.28,64.562912,0.001553,-0.086,-0.092,1.004,-7.5,-4.76,32.93
165.285,-0.014223,28.347507,-0.086,-0.092,1.004,-7.5,-4.76,32.93
165.29,-0.012057,-0.025177,-0.158,0.151,1.001,-6.89,5.43,48.11
165.295,4.743822,-0.01782,-0.158,0.151,1.001,-6.89,5.43,48.11
165.3,19.446783,-0.020763,-0.166,0.224,1.0,-0.06,12.32,36.28
165.305,-0.007807,17.277145,-0.166,0.224,1.0,-0.06,12.32,36.28
165.31,-0.005967,-0.005191,-0.1,-0.047,0.982,-1.65,15.55,16.04
165.315,0.082316,-0.001594,-0.1,-0.047,0.982,-1.65,15.55,16.04
165.32,2.558899,-0.007112,-0.087,0.045,1.076,6.16,14.88,21.52
165.325,0.009973,18.797167,-0.087,0.045,1.076,6.16,14.88,21.52
165.33,-0.017943,-0.009482,-0.08,0.066,0.958,-2.99,33.17,11.83
165.335,0.068828,-0.009809,-0.08,0.066,0.958,-2.99,33.17,11.83
165.34,1.192638,-0.00846,-0.073,-0.006,0.942,-7.01,25.49,7.26
165.345,0.367601,16.429464,-0.073,-0.006,0.942,-7.01,25.49,7.26
165.35,-0.014101,-0.00327,-0.055,0.104,0.937,-3.23,8.9,8.48
165.355,-0.010381,-0.005763,-0.055,0.104,0.937,-3.23,8.9,8.48
165.36,5.591175,-0.001349,-0.037,0.075,0.988,0.3,-6.16,4.09
165.365,0.001226,26.619122,-0.037,0.075,0.988,0.3,-6.16,4.09
165.37,-0.001471,-0.009727,-0.049,0.061,1.012,0.91,-5.73,3.48
165.375,15.745109,-0.008787,-0.049,0.061,1.012,0.91,-5.73,3.48
165.38,39.488003,-0.004169,-0.068,0.022,1.017,-0.49,1.83,4.02
165.385,0.002616,50.26989,-0.068,0.022,1.017,-0.49,1.83,4.02
165.39,0.001144,-0.016022,-0.082,0.018,0.981,-0.73,8.66,6.04
165.395,0.103079,-0.01782,-0.082,0.018,0.981,-0.73,8.66,6.04
165.4,30.093956,-0.02064,-0.083,0.031,0.977,0.49,6.89,5.37
165.405,0.007602,44.821358,-0.083,0.031,0.977,0.49,6.89,5.37
165.41,0.002452,0.000817,-0.083,0.03,1.009,0.37,4.27,2.2
165.415,-0.001349,-0.005967,-0.083,0.03,1.009,0.37,4.27,2.2
165.42,10.813768,-0.007888,-0.105,-0.0,1.03,-0.55,14.88,-0.91
165.425,1.025718,17.544121,-0.105,-0.0,1.03,-0.55,14.88,-0.91
165.43,-0.010954,-0.017738,-0.091,0.002,1.003,-1.89,26.83,0.79
165.435,-0.006989,-0.017493,-0.091,0.002,1.003,-1.89,26.83,0.79
165.44,10.570172,-0.015245,-0.083,0.013,0.997,-2.74,33.96,4.63
165.445,2.87868,21.879877,-0.083,0.013,0.997,-2.74,33.96,4.63
165.45,0.006621,0.324031,-0.113,0.017,0.978,-3.29,36.16,5.3
165.455,0.001553,-0.006662,-0.113,0.017,0.978,-3.29,36.16,5.3
165.46,24.553791,-0.010177,-0.101,0.03,0.937,-0.61,26.89,3.54
165.465,41.821045,6.001445,-0.101,0.03,0.937,-0.61,26.89,3.54
165.47,-0.00846,0.057711,-0.111,0.033,0.954,1.46,11.04,2.01
165.475,-0.011076,-0.007807,-0.111,0.033,0.954,1.46,11.04,2.01
165.48,13.401605,-0.010054,-0.109,0.026,0.958,0.55,-1.46,0.79
165.485,45.034794,0.136266,-0.109,0.026,0.958,0.55,-1.46,0.79
165.49,-0.009237,21.189064,-0.099,0.028,0.986,-0.73,-10.49,2.26
165.495,-0.006335,-0.016717,-0.099,0.028,0.986,-0.73,-10.49,2.26
165.5,1.010922,-0.016921,-0.092,0.024,0.999,-1.59,-10.0,5.24
165.505,4.808726,-0.011281,-0.092,0.024,0.999,-1.59,-10.0,5.24
165.51,0.00564,13.886997,-0.104,0.017,0.99,-2.62,-6.83,8.11
165.515,0.001553,-0.005763,-0.104,0.017,0.99,-2.62,-6.83,8.11
165.52,0.000654,-0.005313,-0.113,0.036,0.985,-1.59,-5.98,10.18
165.525,1.55983,0.00564,-0.113,0.036,0.985,-1.59,-5.98,10.18
165.53,0.129236,8.44901,-0.101,0.038,1.004,-0.37,-4.27,7.68
165.535,0.000327,-0.007439,-0.101,0.038,1.004,-0.37,-4.27,7.68
165.54,-0.00045,-0.002044,-0.101,0.038,1.004,-0.37,-4.27,7.68
165.545,53.130749,-0.009482,-0.107,0.024,0.987,-0.67,1.1,4.27
165.55,-0.000123,-41.596493,-0.107,0.024,0.987,-0.67,1.1,4.27
165.555,-0.001798,-0.021907,-0.094,-0.001,0.976,-1.34,-0.12,3.29
165.56,58.240131,-0.019537,-0.094,-0.001,0.976,-1.34,-0.12,3.29
165.565,62.450329,-0.01545,-0.106,0.018,0.994,-0.37,-3.29,4.88
165.57,-0.014673,11.227798,-0.106,0.018,0.994,-0.37,-3.29,4.88
165.575,-0.009482,-0.019741,-0.098,0.018,0.987,-0.24,-0.61,4.02
165.58,62.398342,-0.011403,-0.098,0.018,0.987,-0.24,-0.61,4.02
165.585,64.37114,-0.014673,-0.101,0.016,0.987,-1.04,-1.22,5.55
165.59,-0.003392,44.613567,-0.101,0.016,0.987,-1.04,-1.22,5.55
165.595,-0.000777,-0.005763,-0.103,0.022,0.993,-1.65,-1.1,8.35
165.6,16.846439,-0.007439,-0.103,0.022,0.993,-1.65,-1.1,8.35
165.605,29.860334,-0.005068,-0.105,0.049,0.987,-2.13,0.12,9.21
165.61,-0.010177,53.290966,-0.105,0.049,0.987,-2.13,0.12,9.21
165.615,-0.009932,-0.023583,-0.095,0.015,0.989,-1.22,0.49,7.2
165.62,-0.006785,-0.016144,-0.095,0.015,0.989,-1.22,0.49,7.2
165.625,9.821238,-0.021212,-0.1,0.016,0.988,1.4,2.44,9.27
165.63,-0.011526,-140.935013,-0.1,0.016,0.988,1.4,2.44,9.27
165.635,-0.015695,-0.021335,-0.122,0.047,0.981,1.89,2.99,7.32
165.64,-0.011853,-0.02391,-0.122,0.047,0.981,1.89,2.99,7.32
165.645,24.953188,-0.017166,-0.114,0.014,0.957,1.59,-0.98,1.95
165.65,2.757536,24.601364,-0.114,0.014,0.957,1.59,-0.98,1.95
165.655,-0.009727,0.000572,-0.097,-0.004,0.955,3.96,-10.98,1.34
165.66,-0.007357,-0.001471,-0.097,-0.004,0.955,3.96,-10.98,1.34
165.665,37.105427,-0.008011,-0.085,0.015,0.973,5.79,-20.85,3.78
165.67,8.854457,35.330692,-0.085,0.015,0.973,5.79,-20.85,3.78
165.675,-0.008256,-0.021008,-0.081,0.029,1.005,3.48,-24.45,4.7
165.68,-0.010708,-0.015245,-0.081,0.029,1.005,3.48,-24.45,4.7
165.685,62.715179,-0.020191,-0.083,0.025,1.014,1.28,-17.99,3.9
165.69,39.558304,19.926371,-0.083,0.025,1.014,1.28,-17.99,3.9
165.695,-0.009605,-0.023706,-0.088,0.02,0.972,1.34,-12.07,4.09
165.7,-0.014673,-0.018842,-0.088,0.02,0.972,1.34,-12.07,4.09
165.705,37.554932,-0.016267,-0.087,0.02,0.962,2.93,-18.17,5.43
165.71,31.799618,23.347258,-0.087,0.02,0.962,2.93,-18.17,5.43
165.715,-0.011608,0.081253,-0.079,0.023,0.989,3.48,-25.98,7.07
165.72,-0.012548,-0.002943,-0.079,0.023,0.989,3.48,-25.98,7.07
165.725,1.823126,-0.006662,-0.074,0.035,1.011,1.89,-23.41,7.68
165.73,8.931215,0.102915,-0.074,0.035,1.011,1.89,-23.41,7.68
165.735,-0.013529,-0.013978,-0.075,0.033,0.999,0.43,-15.73,5.18
165.74,-0.009932,-0.018964,-0.075,0.033,0.999,0.43,-15.73,5.18
165.745,1.288278,-0.016798,-0.072,0.024,0.985,-0.18,-12.93,3.72
165.75,4.935919,0.136348,-0.072,0.024,0.985,-0.18,-12.93,3.72
165.755,-0.00891,4.025214,-0.074,0.021,0.977,1.4,-14.63,4.76
165.76,-0.012057,-0.014918,-0.074,0.021,0.977,1.4,-14.63,4.76
165.765,0.61136,-0.021212,-0.068,0.03,0.986,1.59,-18.35,5.98
165.77,2.111108,0.959751,-0.068,0.03,0.986,1.59,-18.35,5.98
165.775,0.006539,15.791947,-0.062,0.027,0.995,0.85,-19.82,5.98
165.78,0.003515,-0.004414,-0.062,0.027,0.995,0.85,-19.82,5.98
165.785,-0.002371,-0.005068,-0.056,0.023,1.0,-0.55,-18.54,7.26
165.79,46.564537,0.094741,-0.056,0.023,1.0,-0.55,-18.54,7.26
165.795,-0.003392,4.947444,-0.055,0.042,1.005,-1.77,-14.94,10.55
165.8,-0.003147,-0.019537,-0.055,0.042,1.005,-1.77,-14.94,10.55
165.805,53.379494,-0.017738,-0.051,0.042,0.998,-1.22,-9.27,10.85
165.81,9.87993,0.086566,-0.051,0.042,0.998,-1.22,-9.27,10.85
165.815,-0.009155,15.722466,-0.048,0.026,0.986,-0.67,-6.4,9.63
165.82,-0.012997,-0.006335,-0.048,0.026,0.986,-0.67,-6.4,9.63
165.825,46.332062,-0.010054,-0.055,0.027,0.986,0.0,-7.07,7.62
165.83,60.780228,-0.006539,-0.055,0.027,0.986,0.0,-7.07,7.62
165.835,-0.011608,13.080516,-0.053,0.024,0.985,0.49,-8.48,5.0
165.84,-0.008256,-0.016717,-0.053,0.024,0.985,0.49,-8.48,5.0
165.845,16.086224,-0.016267,-0.058,0.029,0.994,0.85,-9.33,3.17
165.85,52.99334,-0.02109,-0.058,0.029,0.994,0.85,-9.33,3.17
165.855,-0.000695,46.820885,-0.063,0.031,0.996,0.67,-7.44,2.01
