sample,ch1_filtered_mV,ch1_rectified_mV,ch1_rms_mV,ch1_raw_mV
6724,0.009760783644895047,0.009760783644895047,0.005846286773678985,17.59
6725,0.012021899440414143,0.012021899440414143,0.005966761216563621,17.594
6726,0.010490838103358036,0.010490838103358036,0.006047179120724939,17.594
6727,0.004761807168471025,0.004761807168471025,0.006062777420414833,17.589
6728,0.0015462121829542663,0.0015462121829542663,0.006060466252143578,17.586
6729,0.005848981606509868,0.005848981606509868,0.006086562814300594,17.591
6730,0.0017293460134837192,0.0017293460134837192,0.006082986878417376,17.587
6731,0.001690047976953572,0.001690047976953572,0.006068606843594125,17.587
6732,0.001688251259658528,0.001688251259658528,0.006061804375181284,17.587
6733,0.0017012314261780543,0.0017012314261780543,0.0060513936648079894,17.587
6734,0.0008237584403314232,0.0008237584403314232,0.006021120265584215,17.586
6735,0.002680044280824374,0.002680044280824374,0.006011467458903564,17.588
6736,0.003385939233661045,0.003385939233661045,0.006020317354020395,17.589
6737,0.0021843532934974863,0.0021843532934974863,0.006004511450856526,17.588
6738,0.0010682866571147128,0.0010682866571147128,0.005986369016519767,17.587
6739,0.0009109308412449057,0.0009109308412449057,0.005979885621260829,17.587
6740,0.0033680480261336124,0.0033680480261336124,0.005976063715526791,17.59
6741,0.0037124445402773125,0.0037124445402773125,0.005985805443372803,17.591
6742,0.0030989854047131296,0.0030989854047131296,0.005993779541594066,17.591
6743,-0.0009880341554952274,0.0009880341554952274,0.005977140356461828,17.587
6744,0.008686170698436274,0.008686170698436274,0.00601932014153083,17.598
6745,0.0030710829285386177,0.0030710829285386177,0.00602622746065374,17.593
6746,-0.0009362148744627872,0.0009362148744627872,0.006026728037825806,17.589
6747,-0.0017468258803628321,0.0017468258803628321,0.006028694795263719,17.588
6748,-0.0023946200557356484,0.0023946200557356484,0.006033381854393107,17.587
6749,-0.00378676475936321,0.00378676475936321,0.006036001194690063,17.585
6750,-0.006727027638089181,0.006727027638089181,0.006064198403899391,17.581
6751,-0.001321732879142484,0.001321732879142484,0.0060515364764852485,17.586
6752,-0.0036302118723552292,0.0036302118723552292,0.006017367748197652,17.583
6753,-0.006552139887623263,0.006552139887623263,0.00599530189452662,17.579
6754,-0.005613078036510717,0.005613078036510717,0.005996263834162449,17.579
6755,-0.002184303929513037,0.002184303929513037,0.005955283757989931,17.582
6756,-0.00011894496494804872,0.00011894496494804872,0.005825316846405217,17.584
6757,-0.0019105466092206448,0.0019105466092206448,0.0057745945070407515,17.582
6758,-0.0017857548766997606,0.0017857548766997606,0.005757045898000939,17.582
6759,-0.00261891674497878,0.00261891674497878,0.0057428031717481325,17.581
6760,-0.000744126987549258,0.000744126987549258,0.005741749631538971,17.583
6761,0.0026446236674934126,0.0026446236674934126,0.005574123295089012,17.587
6762,0.002081917015341642,0.002081917015341642,0.0055751921498164315,17.587
6763,-0.0001608344332196406,0.0001608344332196406,0.005500407914042799,17.585
6764,-0.0003202165535188793,0.0003202165535188793,0.005425849131806477,17.585
6765,0.0013696791176503352,0.0013696791176503352,0.005399462670091702,17.587
6766,-0.0014911132842964014,0.0014911132842964014,0.005376907001584683,17.584
6767,-0.0012752048268013063,0.0012752048268013063,0.005356265541043309,17.584
6768,-0.0036620131462645543,0.0036620131462645543,0.005355510754721909,17.581
6769,-0.003928731241628269,0.003928731241628269,0.005350550926189348,17.58
6770,-0.0023517587512139914,0.0023517587512139914,0.005310190903188466,17.581
6771,-0.0027151052770896405,0.0027151052770896405,0.005267441246812318,17.58
6772,-0.0021582059330008375,0.0021582059330008375,0.005231270593771734,17.58
6773,-0.005236588099886592,0.005236588099886592,0.005214779125580664,17.576
6774,-0.0035762960773599523,0.0035762960773599523,0.005183639637249335,17.577
6775,-0.00042105482434023466,0.00042105482434023466,0.005128481998498832,17.58
6776,0.0005009228114377178,0.0005009228114377178,0.005098424209836235,17.581
6777,-0.0031919104910703273,0.0031919104910703273,0.005078194864219793,17.577
6778,-0.0020918863187629373,0.0020918863187629373,0.005074410951640224,17.578
6779,0.0005837022007695999,0.0005837022007695999,0.00506955215061491,17.581
6780,0.0011280307685499868,0.0011280307685499868,0.005070802255858278,17.582
6781,0.003360212741378805,0.003360212741378805,0.005081920395625589,17.585
6782,-0.0008505155452164547,0.0008505155452164547,0.005082624280392507,17.581
6783,-8.819429791227492e-05,8.819429791227492e-05,0.0050819279389490305,17.582
6784,0.002415946018636321,0.002415946018636321,0.005086857417436254,17.585
6785,0.012652058868648241,0.012652058868648241,0.005239692166207468,17.597
6786,-0.0021273290912554033,0.0021273290912554033,0.0052306570119890865,17.582
6787,-0.0044122191141951345,0.0044122191141951345,0.00524046675708577,17.579
6788,-0.005444410970184419,0.005444410970184419,0.005266449341759093,17.577
6789,-0.0036308865681358923,0.0036308865681358923,0.005277750895578576,17.578
6790,-0.0002320297659786372,0.0002320297659786372,0.005277798612076849,17.581
6791,-0.0016618146985209322,0.0016618146985209322,0.005279894825087522,17.579
6792,0.001471263846001397,0.001471263846001397,0.005271669808616084,17.582
6793,0.0015146946866630886,0.0015146946866630886,0.005273750828975574,17.582
6794,0.0023564960912796813,0.0023564960912796813,0.005274439250272284,17.583
6795,0.0038873779537595605,0.0038873779537595605,0.005284384117325171,17.585
6796,0.006020713050013263,0.006020713050013263,0.0053170676497764835,17.588
6797,0.00427178013217056,0.00427178013217056,0.005333955378563783,17.587
6798,0.0017811115580781758,0.0017811115580781758,0.005319874987957335,17.585
6799,0.006618515192775819,0.006618515192775819,0.005329838499560832,17.591
6800,0.0020136672212745558,0.0020136672212745558,0.00527468162725579,17.587
6801,-0.00025192584117737435,0.00025192584117737435,0.0050814922456859065,17.585
6802,0.000451417815815292,0.000451417815815292,0.004851055866857506,17.586
6803,-0.0006338801521391757,0.0006338801521391757,0.00463997203507465,17.585
6804,-0.0023925357074241656,0.0023925357074241656,0.004591882664416607,17.583
6805,-0.0029684794376172697,0.0029684794376172697,0.004580807879072477,17.582
6806,-0.0033920792458522176,0.0033920792458522176,0.004520664511436001,17.581
6807,-0.001926607660667606,0.001926607660667606,0.004454644536419172,17.582
6808,-0.002356401684856222,0.002356401684856222,0.0044313118657937425,17.581
6809,-5.678538809034627e-05,5.678538809034627e-05,0.004373791436446368,17.583
6810,0.00019569611298906643,0.00019569611298906643,0.004350673565009843,17.583
6811,0.004810642601667773,0.004810642601667773,0.004338845372234587,17.588
6812,0.004398938756761666,0.004398938756761666,0.004330010590457607,17.588
6813,0.0013233884064193756,0.0013233884064193756,0.004314912157323992,17.585
6814,0.0020879792001480832,0.0020879792001480832,0.004316146710597437,17.586
6815,-0.0008446551438449164,0.0008446551438449164,0.004313140964288824,17.583
6816,-0.000834715398620656,0.000834715398620656,0.004290662439480204,17.583
6817,3.09265280515282e-06,3.09265280515282e-06,0.004270617369639687,17.584
6818,-0.0019533988250827958,0.0019533988250827958,0.0041767302882179305,17.582
6819,-0.0010442207166553273,0.0010442207166553273,0.004129190478932718,17.583
6820,-0.001132453042542919,0.001132453042542919,0.004078426796022028,17.583
6821,-0.0038452494102440707,0.0038452494102440707,0.003989249081037424,17.58
6822,-0.0035427846336736645,0.0035427846336736645,0.0038305708609315398,17.58
6823,-0.004112367399956119,0.004112367399956119,0.0037150071179953247,17.579
6824,-0.005440584799174969,0.005440584799174969,0.0036255411379132853,17.577
6825,0.0067077155071014,0.0067077155071014,0.0034855734613388006,17.59
6826,-0.0028926357595026875,0.0028926357595026875,0.0033365129895824167,17.58
6827,-0.005093485917275881,0.005093485917275881,0.0033414079132081513,17.577
6828,-0.007869991545044792,0.007869991545044792,0.0034293536986571764,17.573
6829,-0.006750697103743521,0.006750697103743521,0.0034458787044853536,17.573
6830,-0.005765952860176836,0.005765952860176836,0.0034895036600553885,17.573
6831,-0.005806961388918355,0.005806961388918355,0.003533451736987473,17.572
6832,-0.0023505976861871057,0.0023505976861871057,0.0035372351277919716,17.575
6833,0.0006277364500016326,0.0006277364500016326,0.0035336993358430955,17.578
6834,0.0005259617346978413,0.0005259617346978413,0.0035331305628183945,17.578
6835,0.0003706093683335397,0.0003706093683335397,0.00352314613853706,17.578
6836,0.0010615498752434107,0.0010615498752434107,0.003508444348984951,17.579
6837,-0.0019080551286359457,0.0019080551286359457,0.0035068325452686567,17.576
6838,-0.003655659212285301,0.003655659212285301,0.0035242163071385695,17.574
6839,0.0001101655553295154,0.0001101655553295154,0.003523056058881538,17.578
6840,0.0007841708004493204,0.0007841708004493204,0.003507796424737511,17.579
6841,0.0022938180201363696,0.0022938180201363696,0.0034956300324619507,17.581
6842,-0.0007489071156093695,0.0007489071156093695,0.0034826715086470317,17.578
6843,-0.003359972199451348,0.003359972199451348,0.003497446619182114,17.575
6844,-0.0038180023448054086,0.0038180023448054086,0.0034093120507008544,17.574
6845,-0.0032716216183236333,0.0032716216183236333,0.003411176957539623,17.574
6846,-0.003622053999806519,0.003622053999806519,0.003429075094615568,17.573
6847,0.0005254402521636952,0.0005254402521636952,0.0034250259666950924,17.577
6848,0.0006502524548279314,0.0006502524548279314,0.0034172633938536895,17.577
6849,-0.00012849420985140648,0.00012849420985140648,0.0033962417960393424,17.576
6850,-0.005253810186328837,0.005253810186328837,0.0033701564568233487,17.57
6851,0.0008112329789183034,0.0008112329789183034,0.0033685405971861006,17.576
6852,0.002553131198093927,0.002553131198093927,0.003358640522838937,17.578
6853,0.0004864364819681757,0.0004864364819681757,0.0032944691522453,17.576
6854,0.0021443436650033488,0.0021443436650033488,0.0032533740396998123,17.578
6855,1.1031416812478788e-05,1.1031416812478788e-05,0.0032460332750218973,17.576
6856,-0.0010228338142191527,0.0010228338142191527,0.003247622581769258,17.575
6857,-0.001958578600629182,0.001958578600629182,0.003247908688911374,17.574
6858,-0.0001398066940859644,0.0001398066940859644,0.0032430259181552255,17.576
6859,-0.0011868551017481658,0.0011868551017481658,0.003234612203492205,17.575
6860,-0.003851723450856777,0.003851723450856777,0.003256614283679218,17.572
6861,-0.006155522302702164,0.006155522302702164,0.003303710156388947,17.569
6862,-0.005481082897412826,0.005481082897412826,0.003342391316127258,17.569
6863,-0.008374216508988097,0.008374216508988097,0.003445663369275632,17.565
6864,-0.008218895604340967,0.008218895604340967,0.003542184794375779,17.564
6865,-0.0071615892648482,0.0071615892648482,0.003611259685572002,17.564
6866,-0.004442212297650561,0.004442212297650561,0.003635422235359398,17.566
6867,0.009443447612460583,0.009443447612460583,0.003753907348874693,17.581
6868,0.011913529759777247,0.011913529759777247,0.003921356767047888,17.585
6869,0.001694914249312663,0.001694914249312663,0.0039053062550724535,17.575
6870,-0.00817863372857973,0.00817863372857973,0.003983090477296686,17.564
6871,-0.002721200916504263,0.002721200916504263,0.003983132075133157,17.569
6872,-0.0023601390061434614,0.0023601390061434614,0.003984277244462962,17.569
6873,-0.0038346699444565197,0.0038346699444565197,0.003968285970957211,17.567
6874,-0.005157624581029141,0.005157624581029141,0.00398564995002757,17.565
6875,-0.00016160219953289656,0.00016160219953289656,0.0039854603002931425,17.57
6876,0.0006648938908698741,0.0006648938908698741,0.003985700115091912,17.571
6877,-0.0030516883718284455,0.0030516883718284455,0.003984601674044868,17.567
6878,-0.006330848665022533,0.006330848665022533,0.004029154634075127,17.563
6879,-0.005679933709588316,0.005679933709588316,0.004068574252997038,17.563
6880,-0.009523080479526602,0.009523080479526602,0.004177015984671097,17.558
6881,-0.009355520017919502,0.009355520017919502,0.0042672953714948695,17.557
6882,-0.008312431644661653,0.008312431644661653,0.00434667013001064,17.557
6883,-0.01091965526178343,0.01091965526178343,0.004481724238186328,17.553
6884,-0.010548562656958577,0.010548562656958577,0.004597847967992741,17.552
6885,-0.008446928349264266,0.008446928349264266,0.004500329541932859,17.553
6886,-0.004829575051344176,0.004829575051344176,0.004521167841070962,17.556
6887,-0.004303616101323588,0.004303616101323588,0.004520120904079148,17.556
6888,-0.005611303808046677,0.005611303808046677,0.0045221614504164535,17.554
6889,-0.00676101418507304,0.00676101418507304,0.004557984635673263,17.552
6890,-0.006002938609219141,0.006002938609219141,0.004597285968957235,17.552
6891,-0.0018009848491446143,0.0018009848491446143,0.004597810072601667,17.556
6892,-0.006063230196146183,0.006063230196146183,0.00463528196497111,17.551
6893,-0.005387367824411068,0.005387367824411068,0.0046640254304198825,17.551
6894,-0.0021379207209936803,0.0021379207209936803,0.004662972177422223,17.554
6895,-0.005465805225739073,0.005465805225739073,0.004678775771664759,17.55
6896,-0.005733669806607037,0.005733669806607037,0.004675168719920505,17.549
6897,-0.006846928724942455,0.006846928724942455,0.004705690792475795,17.547
6898,-0.00605307560103925,0.00605307560103925,0.004741117958128362,17.547
6899,-0.004469966649884434,0.004469966649884434,0.004715926004278269,17.548
6900,-0.010150874112537418,0.010150874112537418,0.0048197315250471644,17.541
6901,-0.008958818467552435,0.008958818467552435,0.0049022221074309265,17.541
6902,-0.010568859219333357,0.010568859219333357,0.005014653693139841,17.538
6903,-0.010227117447189165,0.010227117447189165,0.005117486974525122,17.537
6904,-0.009942159742600425,0.009942159742600425,0.0052076766476803395,17.536
6905,-0.01236197369895701,0.01236197369895701,0.005344152065802079,17.532
6906,-0.0100890293295915,0.0100890293295915,0.005427963192068346,17.533
6907,-0.010763471916724306,0.010763471916724306,0.005530297417019133,17.531
6908,-0.0007691342225422514,0.0007691342225422514,0.005525810248842011,17.541
6909,0.007997509186167474,0.007997509186167474,0.005583381429943035,17.551
6910,-0.003749467845241131,0.003749467845241131,0.005595922650803111,17.539
6911,-0.007870385855401833,0.007870385855401833,0.005630484635134937,17.534
6912,-0.007039407575805611,0.007039407575805611,0.0056572416595737085,17.534
6913,-0.007153609151636574,0.007153609151636574,0.005700755288996154,17.533
6914,-0.005446163464383064,0.005446163464383064,0.00572290321938288,17.534
6915,-0.008327653067857852,0.008327653067857852,0.005782558680332498,17.53
6916,-0.008176446191801665,0.008176446191801665,0.005839482863815601,17.529
6917,-0.009788648880932397,0.009788648880932397,0.00592095739642609,17.526
6918,-0.008544084864135944,0.008544084864135944,0.0059790963098322845,17.526
6919,-0.010106762163405149,0.010106762163405149,0.006063015349434265,17.523
6920,-0.007963730390683153,0.007963730390683153,0.006114044540718914,17.524
6921,-0.007880051335818414,0.007880051335818414,0.006152611909276927,17.523
6922,-0.007847634839397292,0.007847634839397292,0.006192331854987711,17.522
6923,-0.007864330171675978,0.007864330171675978,0.00622850985681685,17.521
6924,-0.006156133937355118,0.006156133937355118,0.0062351676206370815,17.522
6925,-0.006462855048756203,0.006462855048756203,0.006232580985274987,17.521
6926,-0.003227702459053074,0.003227702459053074,0.006234225930561193,17.524
6927,-0.006589214896823017,0.006589214896823017,0.006248224907519881,17.52
6928,-0.006892545476827673,0.006892545476827673,0.0062366672716493736,17.519
6929,-0.004491927177950242,0.004491927177950242,0.0062162749007036045,17.521
6930,-0.0032376543715445464,0.0032376543715445464,0.006197938009980062,17.522
6931,-0.0038633657571595934,0.0038633657571595934,0.006182756951358161,17.521
6932,-0.0034802994183010458,0.0034802994183010458,0.006188081711253888,17.521
6933,-0.005741247940753663,0.005741247940753663,0.006214340995939981,17.518
6934,-0.005906845932091443,0.005906845932091443,0.006242129119540168,17.517
6935,-0.0051216774990329155,0.0051216774990329155,0.00626299594730935,17.517
6936,-0.005281308103079215,0.005281308103079215,0.0062843274506850415,17.516
6937,-0.002751516479641121,0.002751516479641121,0.006287453633472917,17.518
6938,-0.0031787130357477196,0.0031787130357477196,0.006284860930517432,17.517
6939,-0.0009175054488613516,0.0009175054488613516,0.0062855209580380475,17.519
6940,-0.00426201513630386,0.00426201513630386,0.006299466025443235,17.515
6941,-0.006355270845591096,0.006355270845591096,0.0063272862168410535,17.512
6942,-0.008239119543714962,0.008239119543714962,0.006380264348732341,17.509
6943,-0.010827492280086656,0.010827492280086656,0.0064627567584311435,17.505
6944,-0.007850086679592066,0.007850086679592066,0.006499053170144796,17.507
6945,-0.003516782689715411,0.003516782689715411,0.006500333424763772,17.511
6946,-0.0032897270618477475,0.0032897270618477475,0.006498566374419861,17.511
6947,-0.0013543965890804011,0.0013543965890804011,0.006499765222633791,17.513
6948,-0.0005503800754949203,0.0005503800754949203,0.006499672980164818,17.514
6949,0.0019323738802657364,0.0019323738802657364,0.006502532155214328,17.517
6950,0.0006091993374975597,0.0006091993374975597,0.006481559260948298,17.516
6951,-0.0022699041755205487,0.0022699041755205487,0.006485025374922156,17.513
6952,-0.003848124563237967,0.003848124563237967,0.006491413555673325,17.511
6953,-0.008694442451674639,0.008694442451674639,0.006549199725288909,17.505
6954,-0.005808258523236328,0.005808258523236328,0.006571407278119002,17.507
6955,-0.004094326959460336,0.004094326959460336,0.006584149719629974,17.508
6956,-0.003430324818267095,0.003430324818267095,0.006592286168240617,17.508
6957,-0.0054780221847784884,0.0054780221847784884,0.006612107371572046,17.505
6958,-0.007279062112440447,0.007279062112440447,0.0066520384760198085,17.502
6959,-0.007118130756862905,0.007118130756862905,0.006688961615291303,17.501
6960,-0.005255349432491825,0.005255349432491825,0.006698510038209809,17.502
6961,-0.006334901524760602,0.006334901524760602,0.006700182233125535,17.5
6962,-0.007359619598447441,0.007359619598447441,0.006718158919387549,17.498
6963,-0.006571690336560711,0.006571690336560711,0.006698078484427369,17.498
6964,-0.003303781112771649,0.003303781112771649,0.006655666956091579,17.501
6965,-0.003149198449557548,0.003149198449557548,0.006624514588343241,17.501
6966,-0.003943730074278043,0.003943730074278043,0.006621358704917451,17.5
6967,-0.0028953342589577323,0.0028953342589577323,0.006560063542055379,17.501
6968,-0.0010842463450968162,0.0010842463450968162,0.006451888689663031,17.503
6969,-0.00299555838809538,0.00299555838809538,0.006456614749328118,17.501
6970,-0.0019660608119634387,0.0019660608119634387,0.006407622607156429,17.502
6971,-0.0018684309919750112,0.0018684309919750112,0.006404567782073983,17.502
6972,-0.0034622141658596137,0.0034622141658596137,0.00640957527322986,17.5
6973,-0.0012359935256682066,0.0012359935256682066,0.00639928785470113,17.502
6974,-0.004497802220400451,0.004497802220400451,0.006394308123814134,17.498
6975,-0.0072933774144168665,0.0072933774144168665,0.006435747724286413,17.494
6976,-0.0061654702328531276,0.0061654702328531276,0.006464871086395967,17.494
6977,-0.0042710777242974665,0.0042710777242974665,0.0064717734195350925,17.495
6978,-0.0008520425015296224,0.0008520425015296224,0.006441297579669092,17.498
6979,-0.003193852229867603,0.003193852229867603,0.0064241501353143994,17.495
6980,-0.004433799067791781,0.004433799067791781,0.006368626232132023,17.493
6981,-0.003837241796379374,0.003837241796379374,0.0063112111977481795,17.493
6982,-0.0025203067323835617,0.0025203067323835617,0.00626130505919998,17.494
6983,-0.0014553104303514624,0.0014553104303514624,0.006167068316346773,17.495
6984,-0.0006028538936726363,0.0006028538936726363,0.006076482881188885,17.496
6985,8.106804226315685e-05,8.106804226315685e-05,0.006017491498978647,17.497
6986,0.0032939241231333734,0.0032939241231333734,0.006007117058107344,17.501
6987,-0.0009629556367792466,0.0009629556367792466,0.0059924550119222885,17.497
6988,-0.001144365621566854,0.001144365621566854,0.00596722259450817,17.497
6989,-0.00036546949316870216,0.00036546949316870216,0.005928909515569081,17.498
6990,0.0012799970759496066,0.0012799970759496066,0.0058998304424355665,17.5
6991,0.007237530773566961,0.007237530773566961,0.005941328328093328,17.507
6992,0.003733991819041842,0.003733991819041842,0.005922092674649424,17.504
6993,-0.0036622584365842877,0.0036622584365842877,0.005908897164018402,17.496
6994,-0.010949922868463947,0.010949922868463947,0.006005694527122177,17.487
6995,-0.00755711698456005,0.00755711698456005,0.00602832619029788,17.489
6996,-0.005421364791165558,0.005421364791165558,0.006025435994524237,17.49
6997,-0.004432653301563934,0.004432653301563934,0.006002795910855417,17.49
6998,-0.005374780927239397,0.005374780927239397,0.00599633589829837,17.488
6999,-0.002743752733194802,0.002743752733194802,0.005985943532754052,17.49
7000,-0.0005340129981143242,0.0005340129981143242,0.005899488895120983,17.492
7001,0.0021742493706722278,0.0021742493706722278,0.00583512112501265,17.495
7002,0.0009002821224718002,0.0009002821224718002,0.005739314921712211,17.494
7003,-0.002092106745769406,0.002092106745769406,0.00565133307850098,17.491
7004,-0.00038323694187855596,0.00038323694187855596,0.005563323544988349,17.493
7005,0.0028352258407151583,0.0028352258407151583,0.0054316452373625495,17.497
7006,0.003878871476694118,0.003878871476694118,0.005351199986522351,17.499
7007,0.002165846455726714,0.002165846455726714,0.005246306026856756,17.498
7008,0.0024881528029424677,0.0024881528029424677,0.005251639772168171,17.499
7009,0.001979818773704892,0.001979818773704892,0.005194161682943396,17.499
7010,0.0016479834999180319,0.0016479834999180319,0.005183231520344468,17.499
7011,0.002366321261598167,0.002366321261598167,0.005128591816619281,17.5
7012,0.0004706037046274421,0.0004706037046274421,0.005080269295005851,17.498
7013,-0.00020026855199989499,0.00020026855199989499,0.005029691436436699,17.497
7014,0.0001802885677836182,0.0001802885677836182,0.00500015139977117,17.497
7015,0.0005661948222713178,0.0005661948222713178,0.004930641107423581,17.497
7016,-0.000850804592145797,0.000850804592145797,0.004863118103797307,17.495
7017,0.001410281867706436,0.001410281867706436,0.00476567205877651,17.497
7018,0.005097233678527558,0.005097233678527558,0.004716082507959623,17.501
7019,0.005586278559192264,0.005586278559192264,0.004640262157358705,17.502
7020,0.003246441713062792,0.003246441713062792,0.004582926653310469,17.5
7021,0.0019513142796137393,0.0019513142796137393,0.004518887129952507,17.499
7022,0.0024643722481795384,0.0024643722481795384,0.004457041448461206,17.5
7023,0.00016298111477533678,0.00016298111477533678,0.004387141120507473,17.498
7024,0.002484393253226479,0.002484393253226479,0.004350833191363211,17.501
7025,0.007131872317369303,0.007131872317369303,0.004361272811091738,17.507
7026,0.004136789176925581,0.004136789176925581,0.0043689415363528895,17.505
7027,0.0024207562724379824,0.0024207562724379824,0.004325745395629507,17.504
7028,0.0027507475541287,0.0027507475541287,0.004279330265050123,17.505
7029,0.0031397846589249346,0.0031397846589249346,0.004267256249242372,17.506
7030,0.00271520257937546,0.00271520257937546,0.004263610569561054,17.506
7031,0.0024667489878446654,0.0024667489878446654,0.0042532302600290905,17.506
7032,0.002368119591620477,0.002368119591620477,0.004245576840479869,17.506
7033,0.018292757286170098,0.018292757286170098,0.004587107271533362,17.524
7034,0.018218847532308322,0.018218847532308322,0.004900194780409709,17.526
7035,0.007594727857657125,0.007594727857657125,0.004932179233790301,17.516
7036,-0.007019320754579422,0.007019320754579422,0.004953804445069716,17.5
7037,-0.003956922363456386,0.003956922363456386,0.004961959531930841,17.502
7038,0.00045428305847081216,0.00045428305847081216,0.0049519757634559495,17.506
7039,0.0007030042983271118,0.0007030042983271118,0.0049516247787774565,17.506
7040,-8.619098429493238e-05,8.619098429493238e-05,0.004933255974347957,17.505
7041,-0.0009205705221155924,0.0009205705221155924,0.004893014851203038,17.504
7042,-0.0009142317087858174,0.0009142317087858174,0.004824015093437283,17.504
7043,0.0007245144286127409,0.0007245144286127409,0.004701491778417787,17.506
7044,0.0011686360046898638,0.0011686360046898638,0.004636964894720848,17.507
7045,0.004132500446427261,0.004132500446427261,0.0046420406535707896,17.511
7046,0.005817947178324468,0.005817947178324468,0.004666776562220129,17.514
7047,0.002008814698333393,0.002008814698333393,0.004669134068047779,17.511
7048,0.0013753487253161138,0.0013753487253161138,0.004670835000756468,17.511
7049,-0.0008443660764989435,0.0008443660764989435,0.004667599860407034,17.509
7050,-0.0026604544465530498,0.0026604544465530498,0.004674778860776788,17.507
7051,-0.0005713079778606994,0.0005713079778606994,0.004669614189155324,17.509
7052,-0.0038904611316646865,0.0038904611316646865,0.004669964981366426,17.505
7053,-0.0022557891552439304,0.0022557891552439304,0.004593857363791682,17.506
7054,0.000167082704740802,0.000167082704740802,0.004557021612241687,17.508
7055,-0.002944874815273533,0.002944874815273533,0.004548135191339909,17.504
7056,0.0005249235316924351,0.0005249235316924351,0.004535484305149513,17.507
7057,0.004428605510867701,0.004428605510867701,0.004524008850499432,17.511
7058,0.005134253608592832,0.005134253608592832,0.0044944870928953625,17.512
7059,0.0029968356520135428,0.0029968356520135428,0.004447869896111714,17.51
7060,0.0018766254190238354,0.0018766254190238354,0.004420698685252611,17.509
7061,0.0034097114637057354,0.0034097114637057354,0.004388340052362316,17.511
7062,0.0055096831385855185,0.0055096831385855185,0.004361129955837697,17.514
7063,0.006356032593503174,0.006356032593503174,0.004357932406107878,17.516
7064,0.004362233016262713,0.004362233016262713,0.004367232067188079,17.515
7065,0.004331099275554542,0.004331099275554542,0.0043773423020453854,17.516
7066,0.004300192012644193,0.004300192012644193,0.004380697669749013,17.517
7067,0.006079582571773676,0.006079582571773676,0.004413195634855046,17.52
7068,0.0024176630541902057,0.0024176630541902057,0.004418482856883236,17.517
7069,0.002844711205417359,0.002844711205417359,0.00441748580919378,17.518
7070,0.0033499306077012406,0.0033499306077012406,0.004425804703557216,17.519
7071,0.001278252352523265,0.001278252352523265,0.004423706163510272,17.517
7072,-0.00041307836261968763,0.00041307836261968763,0.004410330292519214,17.515
7073,-2.26369073250078e-05,2.26369073250078e-05,0.00440859859972003,17.515
7074,0.0021642465286888803,0.0021642465286888803,0.004390931449668105,17.517
7075,0.0050046597375937975,0.0050046597375937975,0.004358762627797493,17.52
7076,0.003072966909970443,0.003072966909970443,0.0043258655399653675,17.518
7077,0.0022111168772586363,0.0022111168772586363,0.004310403925276486,17.517
7078,-0.0003965051712229101,0.0003965051712229101,0.00430974412213798,17.514
7079,0.0033885473436507494,0.0033885473436507494,0.004311230683765622,17.518
7080,0.005701352865378498,0.005701352865378498,0.004326104311255368,17.521
7081,0.005830678942504515,0.005830678942504515,0.0043483217952595375,17.522
7082,0.00670338365592411,0.00670338365592411,0.004392463602497038,17.524
7083,0.0038342991127111965,0.0038342991127111965,0.004406764766995367,17.522
7084,0.0012472416843911554,0.0012472416843911554,0.004408117228665022,17.52
7085,0.0033674128258747286,0.0033674128258747286,0.00442095311813836,17.523
7086,0.0017092329231254684,0.0017092329231254684,0.00441197709460766,17.522
7087,0.001188217191354965,0.001188217191354965,0.004412526220737608,17.522
7088,0.0008160058927315593,0.0008160058927315593,0.004411796751677076,17.522
7089,0.0005983884240562481,0.0005983884240562481,0.004412051176682392,17.522
7090,-0.0021221690212072848,0.0021221690212072848,0.004415297008590227,17.519
7091,-0.0008547655130502256,0.0008547655130502256,0.004356413134438183,17.52
7092,-0.0013990721275863,0.0013990721275863,0.0043426354299020645,17.519
7093,0.0008591288375370604,0.0008591288375370604,0.004328018268454079,17.521
7094,-0.0006394863402481609,0.0006394863402481609,0.004187699064117762,17.519
7095,-0.0019407818724043895,0.0019407818724043895,0.004123516657319581,17.517
7096,-0.00045500259943739396,0.00045500259943739396,0.004087976019359472,17.518
7097,0.0025587502720495732,0.0025587502720495732,0.004071920408294665,17.521
7098,0.005999722458236695,0.005999722458236695,0.004080639632102683,17.525
7099,0.0062602805826649,0.0062602805826649,0.004119253469527567,17.526
7100,0.006371477616006068,0.006371477616006068,0.004167895718165944,17.527
7101,0.0063588453317497415,0.0063588453317497415,0.004210514250513645,17.528
7102,0.0027205731534360924,0.0027205731534360924,0.0042183338366717765,17.525
7103,0.002110911943743402,0.002110911943743402,0.00421842752024916,17.525
7104,0.0006594311534969034,0.0006594311534969034,0.004218768840849341,17.524
7105,0.0002689477464331534,0.0002689477464331534,0.004209316904884428,17.524
7106,-0.0009249628230004417,0.0009249628230004417,0.00419242745061355,17.523
7107,-0.0010294721246564267,0.0010294721246564267,0.004188094691923123,17.523
7108,-0.001039573159794287,0.001039573159794287,0.004181989386446645,17.523
7109,-7.066448542429648e-05,7.066448542429648e-05,0.004177306349704346,17.524
7110,-0.002657665626551987,0.002657665626551987,0.004182506629874696,17.521
7111,-0.0013046137642630986,0.0013046137642630986,0.004177844793258112,17.522
7112,-0.0035756385765256496,0.0035756385765256496,0.00419285396244434,17.519
